monthly_revenue,average_balance,daily_transaction_spikes,shop_type,merchant_category,is_approved
6244.5,160000.0,1,200000.0,1,1
6246.0,128000.0,2,160000.0,2,0
6247.5,304000.0,1,380000.0,1,0
6249.0,40000.0,1,50000.0,1,1
6250.5,400000.0,2,500000.0,2,0
6252.0,120000.0,1,150000.0,1,0
6253.5,72000.0,1,90000.0,1,1
6255.0,48000.0,1,60000.0,1,1
6256.5,112000.0,1,140000.0,1,0
6258.0,176000.0,2,220000.0,2,0
6259.5,360000.0,1,450000.0,1,0
6261.0,160000.0,1,200000.0,1,0
6262.5,112000.0,2,140000.0,2,1
6264.0,232000.0,2,290000.0,2,1
6265.5,208000.0,1,260000.0,1,0
6267.0,48000.0,2,60000.0,2,0
6268.5,224000.0,1,280000.0,1,0
6270.0,248000.0,2,310000.0,2,0
6271.5,64000.0,2,80000.0,2,0
6273.0,120000.0,2,150000.0,2,0
6274.5,64000.0,1,80000.0,1,0
6276.0,384000.0,2,480000.0,2,1
6277.5,280000.0,2,350000.0,2,0
6279.0,184000.0,1,230000.0,1,0
6280.5,144000.0,1,180000.0,1,0
6282.0,40000.0,1,50000.0,1,1
6283.5,248000.0,2,310000.0,2,1
6285.0,8000.0,1,10000.0,1,0
6286.5,224000.0,1,280000.0,1,0
6288.0,40000.0,1,50000.0,1,1
6289.5,40000.0,2,50000.0,2,1
6291.0,8000.0,2,10000.0,2,0
6292.5,232000.0,1,290000.0,1,0
6294.0,192000.0,1,240000.0,1,0
6295.5,80000.0,2,100000.0,2,1
6297.0,128000.0,2,160000.0,2,0
6298.5,184000.0,1,230000.0,1,0
6300.0,184000.0,2,230000.0,2,0
6301.5,240000.0,2,300000.0,2,0
6303.0,400000.0,1,500000.0,1,0
6304.5,160000.0,1,200000.0,1,0
6306.0,168000.0,2,210000.0,2,0
6307.5,40000.0,2,50000.0,2,0
6309.0,104000.0,1,130000.0,1,0
6310.5,72000.0,2,90000.0,2,0
6312.0,64000.0,2,80000.0,2,0
6313.5,24000.0,1,30000.0,1,0
6315.0,384000.0,2,480000.0,2,0
6316.5,64000.0,2,80000.0,2,0
6318.0,72000.0,2,90000.0,2,0
6319.5,56000.0,1,70000.0,1,0
6321.0,40000.0,1,50000.0,1,0
6322.5,88000.0,2,110000.0,2,0
6324.0,96000.0,1,120000.0,1,0
6325.5,144000.0,1,180000.0,1,0
6327.0,40000.0,1,50000.0,1,1
6328.5,120000.0,2,150000.0,2,0
6330.0,272000.0,2,340000.0,2,0
6331.5,240000.0,2,300000.0,2,0
6333.0,120000.0,2,150000.0,2,1
6334.5,24000.0,1,30000.0,1,0
6336.0,40000.0,1,50000.0,1,0
6337.5,80000.0,1,100000.0,1,1
6339.0,216000.0,2,270000.0,2,0
6340.5,256000.0,1,320000.0,1,1
6342.0,128000.0,1,160000.0,1,0
6343.5,240000.0,2,300000.0,2,0
6345.0,24000.0,2,30000.0,2,1
6346.5,232000.0,1,290000.0,1,0
6348.0,144000.0,2,180000.0,2,0
6349.5,120000.0,1,150000.0,1,0
6351.0,48000.0,2,60000.0,2,0
6352.5,208000.0,2,260000.0,2,0
6354.0,120000.0,1,150000.0,1,1
6355.5,184000.0,1,230000.0,1,0
6357.0,200000.0,2,250000.0,2,0
6358.5,56000.0,2,70000.0,2,0
6360.0,288000.0,1,360000.0,1,1
6361.5,160000.0,1,200000.0,1,0
6363.0,24000.0,2,30000.0,2,0
6364.5,16000.0,1,20000.0,1,0
6366.0,64000.0,1,80000.0,1,0
6367.5,208000.0,2,260000.0,2,0
6369.0,168000.0,2,210000.0,2,0
6370.5,40000.0,1,50000.0,1,0
6372.0,112000.0,1,140000.0,1,0
6373.5,72000.0,1,90000.0,1,0
6375.0,16000.0,1,20000.0,1,0
6376.5,288000.0,1,360000.0,1,0
6378.0,464000.0,2,580000.0,2,0
6379.5,144000.0,1,180000.0,1,0
6381.0,48000.0,1,60000.0,1,0
6382.5,48000.0,2,60000.0,2,0
6384.0,40000.0,1,50000.0,1,0
6385.5,80000.0,2,100000.0,2,0
6387.0,304000.0,1,380000.0,1,0
6388.5,248000.0,2,310000.0,2,0
6390.0,40000.0,1,50000.0,1,1
6391.5,16000.0,1,20000.0,1,0
6393.0,24000.0,2,30000.0,2,0
6394.5,40000.0,2,50000.0,2,1
6396.0,24000.0,2,30000.0,2,1
6397.5,392000.0,1,490000.0,1,0
6399.0,400000.0,2,500000.0,2,0
6400.5,64000.0,1,80000.0,1,0
6402.0,160000.0,1,200000.0,1,0
6403.5,288000.0,1,360000.0,1,0
6405.0,24000.0,1,30000.0,1,1
6406.5,136000.0,2,170000.0,2,0
6408.0,8000.0,1,10000.0,1,0
6409.5,184000.0,2,230000.0,2,0
6411.0,160000.0,1,200000.0,1,1
6412.5,128000.0,2,160000.0,2,0
6414.0,216000.0,1,270000.0,1,1
6415.5,64000.0,1,80000.0,1,0
6417.0,288000.0,2,360000.0,2,1
6418.5,112000.0,2,140000.0,2,0
6420.0,64000.0,2,80000.0,2,0
6421.5,160000.0,2,200000.0,2,0
6423.0,64000.0,2,80000.0,2,0
6424.5,312000.0,1,390000.0,1,0
6426.0,64000.0,2,80000.0,2,1
6427.5,64000.0,2,80000.0,2,1
6429.0,16000.0,1,20000.0,1,1
6430.5,24000.0,2,30000.0,2,0
6432.0,48000.0,1,60000.0,1,0
6433.5,80000.0,2,100000.0,2,0
6435.0,80000.0,1,100000.0,1,0
6436.5,32000.0,2,40000.0,2,0
6438.0,96000.0,2,120000.0,2,0
6439.5,16000.0,2,20000.0,2,0
6441.0,248000.0,2,310000.0,2,0
6442.5,40000.0,1,50000.0,1,1
6444.0,400000.0,1,500000.0,1,0
6445.5,232000.0,1,290000.0,1,0
6447.0,24000.0,1,30000.0,1,0
6448.5,80000.0,2,100000.0,2,0
6450.0,288000.0,2,360000.0,2,0
6451.5,16000.0,1,20000.0,1,1
6453.0,120000.0,2,150000.0,2,1
6454.5,288000.0,2,360000.0,2,0
6456.0,392000.0,2,490000.0,2,0
6457.5,32000.0,2,40000.0,2,0
6459.0,80000.0,2,100000.0,2,0
6460.5,16000.0,2,20000.0,2,0
6462.0,400000.0,2,500000.0,2,0
6463.5,40000.0,1,50000.0,1,0
6465.0,208000.0,1,260000.0,1,0
6466.5,112000.0,2,140000.0,2,0
6468.0,208000.0,1,260000.0,1,0
6469.5,160000.0,2,200000.0,2,0
6471.0,40000.0,2,50000.0,2,0
6472.5,160000.0,2,200000.0,2,0
6474.0,16000.0,2,20000.0,2,0
6475.5,8000.0,1,10000.0,1,0
6477.0,24000.0,1,30000.0,1,0
6478.5,136000.0,2,170000.0,2,0
6480.0,40000.0,2,50000.0,2,0
6481.5,336000.0,2,420000.0,2,1
6483.0,56000.0,2,70000.0,2,0
6484.5,240000.0,2,300000.0,2,0
6486.0,400000.0,1,500000.0,1,0
6487.5,16000.0,2,20000.0,2,0
6489.0,224000.0,2,280000.0,2,0
6490.5,120000.0,1,150000.0,1,0
6492.0,144000.0,1,180000.0,1,0
6493.5,40000.0,1,50000.0,1,0
6495.0,120000.0,2,150000.0,2,0
6496.5,24000.0,1,30000.0,1,0
6498.0,200000.0,1,250000.0,1,0
6499.5,240000.0,2,300000.0,2,0
6501.0,64000.0,1,80000.0,1,0
6502.5,40000.0,2,50000.0,2,0
6504.0,96000.0,1,120000.0,1,0
6505.5,264000.0,2,330000.0,2,1
6507.0,112000.0,2,140000.0,2,0
6508.5,120000.0,2,150000.0,2,0
6510.0,264000.0,1,330000.0,1,0
6511.5,304000.0,2,380000.0,2,0
6513.0,40000.0,1,50000.0,1,0
6514.5,96000.0,2,120000.0,2,0
6516.0,120000.0,2,150000.0,2,0
6517.5,104000.0,2,130000.0,2,0
6519.0,128000.0,2,160000.0,2,0
6520.5,24000.0,2,30000.0,2,0
6522.0,296000.0,1,370000.0,1,0
6523.5,144000.0,2,180000.0,2,0
6525.0,40000.0,1,50000.0,1,0
6526.5,136000.0,2,170000.0,2,1
6528.0,48000.0,2,60000.0,2,1
6529.5,16000.0,1,20000.0,1,0
6531.0,16000.0,1,20000.0,1,1
6532.5,40000.0,2,50000.0,2,0
6534.0,120000.0,2,150000.0,2,0
6535.5,136000.0,2,170000.0,2,0
6537.0,24000.0,2,30000.0,2,0
6538.5,40000.0,2,50000.0,2,1
6540.0,80000.0,1,100000.0,1,0
6541.5,400000.0,1,500000.0,1,0
6543.0,144000.0,1,180000.0,1,0
6544.5,224000.0,1,280000.0,1,0
6546.0,40000.0,2,50000.0,2,0
6547.5,288000.0,2,360000.0,2,0
6549.0,136000.0,1,170000.0,1,0
6550.5,72000.0,1,90000.0,1,1
6552.0,40000.0,2,50000.0,2,0
6553.5,16000.0,1,20000.0,1,1
6555.0,176000.0,2,220000.0,2,0
6556.5,160000.0,2,200000.0,2,0
6558.0,56000.0,2,70000.0,2,0
6559.5,320000.0,2,400000.0,2,1
6561.0,72000.0,2,90000.0,2,0
6562.5,40000.0,2,50000.0,2,1
6564.0,48000.0,1,60000.0,1,1
6565.5,40000.0,2,50000.0,2,0
6567.0,80000.0,1,100000.0,1,1
6568.5,144000.0,2,180000.0,2,1
6570.0,168000.0,2,210000.0,2,0
6571.5,344000.0,2,430000.0,2,0
6573.0,16000.0,2,20000.0,2,0
6574.5,32000.0,2,40000.0,2,1
6576.0,144000.0,2,180000.0,2,0
6577.5,112000.0,2,140000.0,2,0
6579.0,24000.0,2,30000.0,2,0
6580.5,168000.0,1,210000.0,1,0
6582.0,72000.0,1,90000.0,1,1
6583.5,128000.0,2,160000.0,2,0
6585.0,104000.0,2,130000.0,2,0
6586.5,8000.0,2,10000.0,2,1
6588.0,136000.0,1,170000.0,1,0
6589.5,16000.0,1,20000.0,1,0
6591.0,40000.0,2,50000.0,2,0
6592.5,288000.0,1,360000.0,1,0
6594.0,40000.0,2,50000.0,2,0
6595.5,64000.0,2,80000.0,2,0
6597.0,128000.0,1,160000.0,1,0
6598.5,304000.0,1,380000.0,1,0
6600.0,176000.0,2,220000.0,2,0
6601.5,40000.0,1,50000.0,1,0
6603.0,112000.0,2,140000.0,2,0
6604.5,216000.0,1,270000.0,1,0
6606.0,40000.0,1,50000.0,1,0
6607.5,80000.0,2,100000.0,2,1
6609.0,288000.0,1,360000.0,1,0
6610.5,16000.0,1,20000.0,1,0
6612.0,40000.0,1,50000.0,1,0
6613.5,288000.0,2,360000.0,2,0
6615.0,16000.0,2,20000.0,2,0
6616.5,80000.0,1,100000.0,1,0
6618.0,64000.0,1,80000.0,1,0
6619.5,112000.0,1,140000.0,1,0
6621.0,312000.0,2,390000.0,2,0
6622.5,280000.0,1,350000.0,1,0
6624.0,136000.0,1,170000.0,1,0
6625.5,216000.0,2,270000.0,2,0
6627.0,368000.0,2,460000.0,2,0
6628.5,160000.0,2,200000.0,2,0
6630.0,360000.0,2,450000.0,2,0
6631.5,192000.0,1,240000.0,1,0
6633.0,208000.0,2,260000.0,2,0
6634.5,88000.0,2,110000.0,2,0
6636.0,40000.0,1,50000.0,1,0
6637.5,200000.0,2,250000.0,2,0
6639.0,304000.0,1,380000.0,1,1
6640.5,88000.0,2,110000.0,2,0
6642.0,160000.0,2,200000.0,2,0
6643.5,400000.0,2,500000.0,2,0
6645.0,208000.0,2,260000.0,2,0
6646.5,216000.0,2,270000.0,2,0
6648.0,120000.0,1,150000.0,1,0
6649.5,24000.0,2,30000.0,2,0
6651.0,232000.0,2,290000.0,2,0
6652.5,160000.0,1,200000.0,1,0
6654.0,168000.0,2,210000.0,2,0
6655.5,80000.0,2,100000.0,2,0
6657.0,40000.0,2,50000.0,2,0
6658.5,168000.0,2,210000.0,2,0
6660.0,192000.0,1,240000.0,1,0
6661.5,112000.0,2,140000.0,2,0
6663.0,40000.0,1,50000.0,1,0
6664.5,288000.0,2,360000.0,2,1
6666.0,144000.0,1,180000.0,1,0
6667.5,80000.0,1,100000.0,1,0
6669.0,72000.0,2,90000.0,2,0
6670.5,72000.0,2,90000.0,2,0
6672.0,72000.0,1,90000.0,1,0
6673.5,24000.0,1,30000.0,1,1
6675.0,240000.0,1,300000.0,1,0
6676.5,16000.0,1,20000.0,1,0
6678.0,24000.0,2,30000.0,2,1
6679.5,40000.0,2,50000.0,2,0
6681.0,40000.0,1,50000.0,1,0
6682.5,24000.0,2,30000.0,2,1
6684.0,48000.0,2,60000.0,2,0
6685.5,160000.0,2,200000.0,2,1
6687.0,360000.0,2,450000.0,2,0
6688.5,112000.0,2,140000.0,2,0
6690.0,96000.0,2,120000.0,2,0
6691.5,216000.0,2,270000.0,2,0
6693.0,104000.0,1,130000.0,1,1
6694.5,40000.0,1,50000.0,1,0
6696.0,176000.0,2,220000.0,2,0
6697.5,40000.0,1,50000.0,1,0
6699.0,16000.0,1,20000.0,1,0
6700.5,88000.0,1,110000.0,1,0
6702.0,56000.0,2,70000.0,2,0
6703.5,304000.0,2,380000.0,2,0
6705.0,128000.0,1,160000.0,1,0
6706.5,56000.0,1,70000.0,1,0
6708.0,72000.0,2,90000.0,2,0
6709.5,104000.0,1,130000.0,1,1
6711.0,192000.0,2,240000.0,2,0
6712.5,96000.0,1,120000.0,1,0
6714.0,192000.0,2,240000.0,2,0
6715.5,240000.0,1,300000.0,1,0
6717.0,80000.0,2,100000.0,2,0
6718.5,160000.0,2,200000.0,2,0
6720.0,40000.0,1,50000.0,1,0
6721.5,80000.0,2,100000.0,2,0
6723.0,400000.0,1,500000.0,1,0
6724.5,16000.0,1,20000.0,1,0
6726.0,224000.0,2,280000.0,2,0
6727.5,128000.0,2,160000.0,2,0
6729.0,24000.0,1,30000.0,1,0
6730.5,40000.0,1,50000.0,1,0
6732.0,16000.0,1,20000.0,1,0
6733.5,112000.0,1,140000.0,1,0
6735.0,104000.0,1,130000.0,1,0
6736.5,80000.0,2,100000.0,2,0
6738.0,80000.0,1,100000.0,1,0
6739.5,40000.0,1,50000.0,1,1
6741.0,288000.0,1,360000.0,1,0
6742.5,8000.0,1,10000.0,1,1
6744.0,40000.0,1,50000.0,1,0
6745.5,8000.0,1,10000.0,1,0
6747.0,168000.0,1,210000.0,1,1
6748.5,256000.0,1,320000.0,1,0
6750.0,56000.0,2,70000.0,2,0
6751.5,128000.0,2,160000.0,2,1
6753.0,144000.0,1,180000.0,1,1
6754.5,56000.0,2,70000.0,2,1
6756.0,224000.0,2,280000.0,2,0
6757.5,32000.0,1,40000.0,1,0
6759.0,40000.0,2,50000.0,2,0
6760.5,64000.0,2,80000.0,2,0
6762.0,24000.0,1,30000.0,1,1
6763.5,16000.0,2,20000.0,2,0
6765.0,104000.0,2,130000.0,2,0
6766.5,8000.0,1,10000.0,1,0
6768.0,56000.0,2,70000.0,2,0
6769.5,224000.0,1,280000.0,1,0
6771.0,240000.0,1,300000.0,1,0
6772.5,40000.0,2,50000.0,2,1
6774.0,184000.0,1,230000.0,1,0
6775.5,64000.0,2,80000.0,2,0
6777.0,40000.0,1,50000.0,1,1
6778.5,376000.0,2,470000.0,2,0
6780.0,168000.0,1,210000.0,1,0
6781.5,160000.0,2,200000.0,2,0
6783.0,40000.0,1,50000.0,1,0
6784.5,240000.0,2,300000.0,2,0
6786.0,400000.0,2,500000.0,2,0
6787.5,120000.0,2,150000.0,2,0
6789.0,40000.0,1,50000.0,1,0
6790.5,216000.0,1,270000.0,1,1
6792.0,48000.0,2,60000.0,2,1
6793.5,160000.0,2,200000.0,2,0
6795.0,40000.0,2,50000.0,2,0
6796.5,112000.0,2,140000.0,2,1
6798.0,96000.0,2,120000.0,2,0
6799.5,16000.0,1,20000.0,1,0
6801.0,168000.0,2,210000.0,2,0
6802.5,56000.0,2,70000.0,2,0
6804.0,184000.0,1,230000.0,1,1
6805.5,216000.0,2,270000.0,2,0
6807.0,16000.0,1,20000.0,1,0
6808.5,96000.0,2,120000.0,2,0
6810.0,112000.0,2,140000.0,2,0
6811.5,144000.0,2,180000.0,2,0
6813.0,152000.0,1,190000.0,1,0
6814.5,80000.0,2,100000.0,2,0
6816.0,40000.0,2,50000.0,2,0
6817.5,120000.0,1,150000.0,1,0
6819.0,200000.0,2,250000.0,2,0
6820.5,176000.0,2,220000.0,2,1
6822.0,160000.0,1,200000.0,1,0
6823.5,200000.0,2,250000.0,2,0
6825.0,224000.0,2,280000.0,2,0
6826.5,24000.0,1,30000.0,1,1
6828.0,64000.0,2,80000.0,2,0
6829.5,304000.0,2,380000.0,2,0
6831.0,280000.0,2,350000.0,2,0
6832.5,128000.0,1,160000.0,1,1
6834.0,56000.0,1,70000.0,1,1
6835.5,120000.0,1,150000.0,1,0
6837.0,128000.0,2,160000.0,2,0
6838.5,32000.0,1,40000.0,1,1
6840.0,280000.0,2,350000.0,2,0
6841.5,40000.0,1,50000.0,1,1
6843.0,176000.0,2,220000.0,2,0
6844.5,160000.0,2,200000.0,2,0
6846.0,312000.0,1,390000.0,1,0
6847.5,264000.0,1,330000.0,1,0
6849.0,80000.0,1,100000.0,1,1
6850.5,56000.0,2,70000.0,2,0
6852.0,192000.0,2,240000.0,2,0
6853.5,24000.0,1,30000.0,1,0
6855.0,24000.0,2,30000.0,2,1
6856.5,128000.0,1,160000.0,1,0
6858.0,96000.0,2,120000.0,2,0
6859.5,8000.0,2,10000.0,2,1
6861.0,376000.0,1,470000.0,1,0
6862.5,160000.0,2,200000.0,2,1
6864.0,40000.0,1,50000.0,1,0
6865.5,72000.0,2,90000.0,2,0
6867.0,176000.0,2,220000.0,2,0
6868.5,32000.0,2,40000.0,2,1
6870.0,160000.0,1,200000.0,1,1
6871.5,96000.0,1,120000.0,1,0
6873.0,168000.0,1,210000.0,1,1
6874.5,24000.0,2,30000.0,2,0
6876.0,88000.0,1,110000.0,1,1
6877.5,224000.0,1,280000.0,1,0
6879.0,120000.0,2,150000.0,2,0
6880.5,16000.0,1,20000.0,1,0
6882.0,64000.0,1,80000.0,1,0
6883.5,40000.0,1,50000.0,1,1
6885.0,136000.0,1,170000.0,1,0
6886.5,160000.0,1,200000.0,1,1
6888.0,240000.0,1,300000.0,1,0
6889.5,80000.0,1,100000.0,1,1
6891.0,64000.0,1,80000.0,1,0
6892.5,24000.0,1,30000.0,1,1
6894.0,64000.0,2,80000.0,2,0
6895.5,48000.0,1,60000.0,1,1
6897.0,88000.0,2,110000.0,2,0
6898.5,8000.0,2,10000.0,2,1
6900.0,232000.0,2,290000.0,2,0
6901.5,24000.0,1,30000.0,1,0
6903.0,48000.0,1,60000.0,1,0
6904.5,120000.0,1,150000.0,1,0
6906.0,600000.0,2,750000.0,2,0
6907.5,24000.0,1,30000.0,1,0
6909.0,128000.0,2,160000.0,2,0
6910.5,40000.0,2,50000.0,2,1
6912.0,40000.0,2,50000.0,2,0
6913.5,128000.0,1,160000.0,1,0
6915.0,120000.0,2,150000.0,2,0
6916.5,24000.0,2,30000.0,2,0
6918.0,280000.0,1,350000.0,1,0
6919.5,16000.0,2,20000.0,2,0
6921.0,40000.0,1,50000.0,1,0
6922.5,144000.0,1,180000.0,1,1
6924.0,24000.0,1,30000.0,1,1
6925.5,80000.0,1,100000.0,1,0
6927.0,16000.0,1,20000.0,1,0
6928.5,64000.0,1,80000.0,1,0
6930.0,120000.0,1,150000.0,1,0
6931.5,184000.0,2,230000.0,2,0
6933.0,40000.0,1,50000.0,1,0
6934.5,168000.0,2,210000.0,2,0
6936.0,40000.0,1,50000.0,1,0
6937.5,192000.0,2,240000.0,2,0
6939.0,400000.0,2,500000.0,2,0
6940.5,168000.0,1,210000.0,1,0
6942.0,128000.0,2,160000.0,2,0
6943.5,200000.0,2,250000.0,2,1
6945.0,400000.0,2,500000.0,2,0
6946.5,80000.0,1,100000.0,1,1
6948.0,16000.0,2,20000.0,2,0
6949.5,24000.0,2,30000.0,2,0
6951.0,40000.0,2,50000.0,2,0
6952.5,128000.0,1,160000.0,1,0
6954.0,40000.0,1,50000.0,1,0
6955.5,72000.0,2,90000.0,2,1
6957.0,16000.0,1,20000.0,1,0
6958.5,40000.0,1,50000.0,1,0
6960.0,184000.0,2,230000.0,2,0
6961.5,120000.0,1,150000.0,1,0
6963.0,40000.0,1,50000.0,1,0
6964.5,224000.0,2,280000.0,2,0
6966.0,400000.0,2,500000.0,2,0
6967.5,72000.0,2,90000.0,2,0
6969.0,288000.0,1,360000.0,1,0
6970.5,112000.0,1,140000.0,1,0
6972.0,112000.0,1,140000.0,1,0
6973.5,184000.0,2,230000.0,2,1
6975.0,40000.0,2,50000.0,2,0
6976.5,104000.0,2,130000.0,2,0
6978.0,264000.0,2,330000.0,2,1
6979.5,168000.0,1,210000.0,1,0
6981.0,8000.0,2,10000.0,2,0
6982.5,40000.0,2,50000.0,2,0
6984.0,80000.0,2,100000.0,2,0
6985.5,56000.0,2,70000.0,2,0
6987.0,40000.0,2,50000.0,2,0
6988.5,136000.0,2,170000.0,2,0
6990.0,80000.0,2,100000.0,2,1
6991.5,64000.0,1,80000.0,1,0
6993.0,120000.0,1,150000.0,1,0
6994.5,40000.0,2,50000.0,2,0
6996.0,64000.0,1,80000.0,1,0
6997.5,96000.0,2,120000.0,2,0
6999.0,376000.0,1,470000.0,1,0
7000.5,64000.0,2,80000.0,2,0
7002.0,48000.0,1,60000.0,1,0
7003.5,64000.0,1,80000.0,1,0
7005.0,40000.0,1,50000.0,1,1
7006.5,400000.0,1,500000.0,1,1
7008.0,88000.0,1,110000.0,1,0
7009.5,64000.0,2,80000.0,2,0
7011.0,40000.0,1,50000.0,1,1
7012.5,320000.0,2,400000.0,2,1
7014.0,72000.0,2,90000.0,2,0
7015.5,120000.0,2,150000.0,2,0
7017.0,288000.0,2,360000.0,2,0
7018.5,136000.0,1,170000.0,1,0
7020.0,88000.0,1,110000.0,1,1
7021.5,176000.0,2,220000.0,2,0
7023.0,160000.0,2,200000.0,2,0
7024.5,400000.0,2,500000.0,2,0
7026.0,272000.0,1,340000.0,1,0
7027.5,144000.0,2,180000.0,2,0
7029.0,392000.0,1,490000.0,1,0
7030.5,48000.0,2,60000.0,2,0
7032.0,200000.0,1,250000.0,1,0
7033.5,16000.0,2,20000.0,2,1
7035.0,136000.0,1,170000.0,1,0
7036.5,128000.0,2,160000.0,2,1
7038.0,64000.0,2,80000.0,2,0
7039.5,304000.0,2,380000.0,2,0
7041.0,56000.0,2,70000.0,2,1
7042.5,64000.0,1,80000.0,1,0
7044.0,304000.0,1,380000.0,1,0
7045.5,184000.0,2,230000.0,2,0
7047.0,104000.0,1,130000.0,1,1
7048.5,128000.0,2,160000.0,2,0
7050.0,40000.0,2,50000.0,2,0
7051.5,144000.0,1,180000.0,1,0
7053.0,176000.0,2,220000.0,2,0
7054.5,160000.0,2,200000.0,2,1
7056.0,416000.0,1,520000.0,1,1
7057.5,24000.0,1,30000.0,1,1
7059.0,120000.0,2,150000.0,2,0
7060.5,168000.0,2,210000.0,2,0
7062.0,40000.0,2,50000.0,2,1
7063.5,16000.0,2,20000.0,2,0
7065.0,232000.0,1,290000.0,1,0
7066.5,40000.0,2,50000.0,2,0
7068.0,104000.0,2,130000.0,2,0
7069.5,48000.0,1,60000.0,1,0
7071.0,16000.0,1,20000.0,1,0
7072.5,128000.0,2,160000.0,2,0
7074.0,200000.0,2,250000.0,2,0
7075.5,64000.0,1,80000.0,1,0
7077.0,48000.0,2,60000.0,2,0
7078.5,64000.0,1,80000.0,1,1
7080.0,48000.0,1,60000.0,1,0
7081.5,328000.0,1,410000.0,1,0
7083.0,192000.0,2,240000.0,2,0
7084.5,24000.0,1,30000.0,1,1
7086.0,160000.0,2,200000.0,2,0
7087.5,144000.0,2,180000.0,2,0
7089.0,80000.0,1,100000.0,1,0
7090.5,40000.0,2,50000.0,2,1
7092.0,48000.0,2,60000.0,2,1
7093.5,40000.0,2,50000.0,2,1
7095.0,192000.0,2,240000.0,2,0
7096.5,176000.0,2,220000.0,2,0
7098.0,32000.0,1,40000.0,1,0
7099.5,64000.0,2,80000.0,2,0
7101.0,256000.0,1,320000.0,1,0
7102.5,336000.0,1,420000.0,1,0
7104.0,400000.0,1,500000.0,1,0
7105.5,232000.0,2,290000.0,2,0
7107.0,152000.0,1,190000.0,1,0
7108.5,80000.0,1,100000.0,1,1
7110.0,184000.0,2,230000.0,2,0
7111.5,40000.0,1,50000.0,1,0
7113.0,168000.0,1,210000.0,1,0
7114.5,72000.0,2,90000.0,2,1
7116.0,384000.0,1,480000.0,1,0
7117.5,96000.0,1,120000.0,1,0
7119.0,128000.0,1,160000.0,1,0
7120.5,88000.0,1,110000.0,1,0
7122.0,208000.0,2,260000.0,2,0
7123.5,64000.0,1,80000.0,1,0
7125.0,40000.0,1,50000.0,1,0
7126.5,40000.0,2,50000.0,2,1
7128.0,80000.0,2,100000.0,2,0
7129.5,16000.0,1,20000.0,1,1
7131.0,208000.0,2,260000.0,2,0
7132.5,544000.0,2,680000.0,2,0
7134.0,40000.0,1,50000.0,1,0
7135.5,136000.0,2,170000.0,2,0
7137.0,168000.0,2,210000.0,2,1
7138.5,400000.0,1,500000.0,1,0
7140.0,144000.0,2,180000.0,2,0
7141.5,272000.0,2,340000.0,2,0
7143.0,128000.0,1,160000.0,1,0
7144.5,24000.0,2,30000.0,2,1
7146.0,184000.0,2,230000.0,2,0
7147.5,24000.0,1,30000.0,1,0
7149.0,384000.0,1,480000.0,1,0
7150.5,288000.0,1,360000.0,1,0
7152.0,400000.0,1,500000.0,1,1
7153.5,176000.0,1,220000.0,1,0
7155.0,80000.0,2,100000.0,2,1
7156.5,160000.0,2,200000.0,2,0
7158.0,160000.0,1,200000.0,1,0
7159.5,72000.0,2,90000.0,2,0
7161.0,40000.0,1,50000.0,1,0
7162.5,64000.0,2,80000.0,2,1
7164.0,208000.0,2,260000.0,2,0
7165.5,64000.0,2,80000.0,2,0
7167.0,16000.0,1,20000.0,1,1
7168.5,40000.0,1,50000.0,1,0
7170.0,72000.0,2,90000.0,2,0
7171.5,232000.0,1,290000.0,1,0
7173.0,16000.0,2,20000.0,2,0
7174.5,184000.0,2,230000.0,2,0
7176.0,288000.0,2,360000.0,2,0
7177.5,40000.0,1,50000.0,1,1
7179.0,64000.0,1,80000.0,1,0
7180.5,80000.0,2,100000.0,2,1
7182.0,312000.0,2,390000.0,2,0
7183.5,96000.0,1,120000.0,1,0
7185.0,16000.0,2,20000.0,2,0
7186.5,120000.0,2,150000.0,2,1
7188.0,16000.0,1,20000.0,1,1
7189.5,16000.0,1,20000.0,1,0
7191.0,200000.0,1,250000.0,1,0
7192.5,184000.0,2,230000.0,2,0
7194.0,16000.0,1,20000.0,1,0
7195.5,64000.0,2,80000.0,2,0
7197.0,248000.0,2,310000.0,2,0
7198.5,384000.0,1,480000.0,1,0
7200.0,16000.0,2,20000.0,2,0
7201.5,40000.0,1,50000.0,1,0
7203.0,152000.0,1,190000.0,1,1
7204.5,40000.0,1,50000.0,1,0
7206.0,40000.0,2,50000.0,2,1
7207.5,40000.0,1,50000.0,1,0
7209.0,240000.0,2,300000.0,2,0
7210.5,48000.0,1,60000.0,1,0
7212.0,208000.0,1,260000.0,1,0
7213.5,152000.0,1,190000.0,1,0
7215.0,400000.0,1,500000.0,1,0
7216.5,240000.0,2,300000.0,2,0
7218.0,40000.0,1,50000.0,1,1
7219.5,40000.0,2,50000.0,2,1
7221.0,104000.0,2,130000.0,2,0
7222.5,64000.0,1,80000.0,1,0
7224.0,40000.0,1,50000.0,1,0
7225.5,40000.0,2,50000.0,2,0
7227.0,96000.0,2,120000.0,2,0
7228.5,176000.0,2,220000.0,2,0
7230.0,40000.0,2,50000.0,2,0
7231.5,72000.0,2,90000.0,2,0
7233.0,288000.0,2,360000.0,2,0
7234.5,224000.0,2,280000.0,2,0
7236.0,216000.0,2,270000.0,2,0
7237.5,160000.0,1,200000.0,1,0
7239.0,64000.0,1,80000.0,1,0
